"type" "address" "addresses" "all" "business" "capitalAve" "capitalLong" "capitalTotal" "charDollar" "charExclamation" "charHash" "charRoundbracket" "charSemicolon" "charSquarebracket" "conference" "credit" "cs" "data" "direct" "edu" "email" "font" "free" "george" "hp" "hpl" "internet" "lab" "labs" "mail" "make" "meeting" "money" "num000" "num1999" "num3d" "num415" "num650" "num85" "num857" "order" "original" "our" "over" "parts" "people" "pm" "project" "re" "receive" "remove" "report" "table" "technology" "telnet" "will" "you" "your"
"897" "spam" 0 0 1.13 0 11.685 296 409 0 0.768 0 0.288 0 0 0 0 0 0 0 0 0 0 3.97 0 0 0 0 0 0 0.56 0 0 0 0.56 0 0 0 0 0 0 0 0 1.13 0.56 0 0 0 0 0 0 0.56 0 0 0 0 1.13 2.84 0.56
"898" "spam" 0 0 0.14 0 2.227 11 294 0.022 0 0 0.067 0.022 0 0 0 0 0.44 0 0 0 0 0.14 0 0 0 0 0 0 0 0 0 0 0.14 0 0 0 0 0 0 0 0 0.29 0 0 0 0 0 0 0 0 0 0 0.29 0 0.89 0 0
"899" "spam" 0 0 0.55 0.27 2.309 35 291 0.291 0.582 0.582 0.194 0 0 0 0 0 0 0 0 0.83 0 1.1 0 0 0 0.27 0 0 0 0 0 0.27 0 0 0 0 0 0 0 0 0 0 0.55 0 0.27 0 0 0.27 0.55 0 0 0 0 0 0.27 2.49 3.04
"900" "spam" 0 0 1.31 0 4.5 25 54 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 1.31 5.26
"901" "spam" 0 0 1.31 0 4.5 25 54 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 1.31 5.26
"902" "spam" 0 0 0 0 1.434 6 33 0.35 0.701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 0 0 0 0 0 4.65 4.65
"903" "spam" 0 0 2.99 0 4.84 42 363 0 0.819 0 0.204 0 0 0 0 0 0 0 0 1.28 0 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0.42 0 0 0 0 0 0 0.42 0 0 0 0 0 0 0.42 0.85 0 0 0 0 0.42 3.41 1.7
"904" "spam" 2.08 0 0 0 1.428 4 20 0 0.263 0 0 0 0 0 0 0 0 0 0 4.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12 0 0 0 0 0 0 0 1.04 0 0 0 0 2.08 2.08 1.04
"905" "spam" 0.04 0.19 0.04 0.39 12.332 1171 9163 0.09 0.356 0.011 0.053 1.117 0 0 0.04 0 0 0 0 0.19 9.53 0.04 0 0 0 0.29 0 0 0.94 0.29 0 0.47 0.69 0 0 0 0 0 0 0.29 0 0.14 0.04 0 0.14 0.04 0 0.19 0.14 0 0 0 0.04 0 0.04 1.6 0.79
"906" "spam" 0 0.76 0.76 0 2.441 19 249 0.433 0.433 0 0.078 0 0 0 0 0 0 0.5 0 1.52 0 0 0 0 0 0.5 0 0 1.01 0 0 0 0.76 0 0 0 0 0 0 0 0 0.76 0 0 1.52 0 0 0 0 0.5 0 0 0 0 0.25 2.03 1.52
"907" "spam" 0 0 0 1.25 3.545 21 78 0.182 0 0 0.182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.25 0 0 0 0 0 0 0 0 0
"908" "spam" 0 0 0.63 0 2.847 75 447 0.188 0.358 0.075 0.169 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0.1 0.31 0 0.21 0 0 1.91 0 0 0 0 0.42 0.1 0.21 0 0.1 0 0 0 0 0 0 0 0 0 0 0.31 1.7 1.06
"909" "spam" 0.75 0 0.37 0.37 9.584 332 508 0 0.242 0.145 0 0 0 0 0 0 0 0 0 0 0 1.87 0 0 0 0 0 0 0.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.37 0 0.75 0 0 0 0 0.75 2.63 1.5
"910" "spam" 1.96 0 0.98 0 2.888 12 52 0 1.011 0 0.168 0 0 0 0 0 0 0 0 0 0 0.98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98 0 1.96 0 0 0 0 0 0.98 0.98
"911" "spam" 0.43 0.03 0.29 0.43 6.59 739 2333 0.523 0.454 0.136 0.08 0.012 0 0 0 0 0 0 0 0.03 0 0.21 0 0 0 0.18 0 0 0.62 0.51 0 0.54 0.51 0 0 0 0 0 0 0.54 0 0.14 0.03 0 0.65 0 0 0.03 0.29 0 1.2 0 0 0 0.65 3 1.35
"912" "spam" 0.4 0 0.4 0 11.96 376 909 0.149 0.298 0.029 0.059 0.029 0.447 0 0.2 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0.61 0.2 0 0.61 0 0 0 0 0 0 0 1.43 0 0 0.4 0 0 0 0 0.2 0 0 0 0 0 0 0.2 2.66 2.04
"913" "spam" 0 0 0 0 3.809 24 80 0.341 0.17 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03 0 0 2.06 0 1.03 0 0 0 0
"914" "spam" 0 0 1.31 0 4.5 25 54 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 1.31 5.26
"915" "spam" 0 0 0 2.73 2.592 32 70 0.171 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0.54 1.63 0 0 0 0 0.54 4.91 2.18
"916" "spam" 0 0 0 2.61 3.89 78 249 0.524 1.154 0 0 0 0 0 3.26 0 0 0.65 0 0.65 0 0.65 0 0 0 1.3 0 0 0.65 0 0 0 0 0 0 0 0 0 0 0.65 0 0 0.65 0 0 0 0 0 0 0 0 0 0 0 0 1.3 1.3
"917" "spam" 0 0 0 0 4.576 17 119 0.336 0.168 0 0 0 0 0 0 0 0 0 0 0 0 1.17 0 0 0 0 0 0 0 2.35 0 0 2.35 0 0 0 0 0 0 2.35 0 0 0 0 0 0 0 0 0 2.35 0 0 0 0 1.17 2.35 0
"918" "spam" 0 0 0.32 0.32 1.494 10 139 0.169 0 0 0.112 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0.32 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0.65 0.65 0 0.32 0 0 0.32 0 0.32 0 0 0 0 0.32 2.28 3.25
"919" "spam" 0 0 0 0 9.186 126 937 0.174 0.174 0.437 0.087 0.218 0 0 0 0 0 0 0 0 8.29 0.25 0 0 0 0 0 0 0 0 0 0 0.51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"920" "spam" 0 0 0.24 0.24 2.868 44 175 0 0.478 0 0 0 0 0 0 0 0 0 0 0 0 0.99 0 0 0 0.24 0 0 0.24 0 0 0 0 0 0 0 0 0 0 0 0 0.49 0 0 0 0 0 0 0.24 0 0 0 0 0 0.49 2.47 0.74
"921" "spam" 0 0 0.32 0.32 1.494 10 139 0.168 0 0 0.112 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0.64 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0.64 0.64 0 0.32 0 0 0.64 0 0.32 0 0 0 0 0.32 2.27 3.24
"922" "spam" 0 0 0.32 0.32 1.494 10 139 0.168 0 0 0.112 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0.64 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0.64 0.64 0 0.32 0 0 0.64 0 0.32 0 0 0 0 0.32 2.27 3.24
"923" "spam" 0 0 0.78 0.78 2.627 22 113 0.339 0.792 0 0 0 0 0 0 0 0 0 0 0 0 0.78 0 0 0 0 0 0 0 0.78 0 0 0.78 0 0 0 0 0 0 0 0 1.56 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56 2.34
"924" "spam" 0 0 0 0 10.578 108 603 0.133 0.601 1.068 0.133 0 0 0 0 0 0 0 0 0.4 7.63 0 0 0 0 0.4 0 0 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0.4
"925" "spam" 0 0 0.78 0.78 2.555 22 115 0.341 0.682 0 0 0 0 0 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0.78 0 0 0.78 0 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57 2.36
"926" "spam" 0.75 0 0.37 0.37 1.937 11 93 0.138 0.415 0 0 0 0 0 0 0 0 0.37 0 1.13 0 0.75 0 0 0 0.37 0 0 0.37 0 0 0 0 0 0 0 0 0 0 0 0 1.51 0 0 0 0 0 0 0.75 0 0 0 0 0 1.89 6.06 4.16
"927" "spam" 0 0 0 0 2.586 44 150 0.074 0.149 0 0.149 0 0 0 0 0 0 0 0 0 0 1.44 0 0 0 0 0 0 0.48 0 0 0 0 0 0 0 0 0 0 0 0 0.96 0 0 0 0 0 0 0.48 0.96 0 0 0 0 0.96 3.36 0.96
"928" "spam" 0 0 0 0 7.983 72 495 0 0.395 1.121 0 0 0 0 0 0 0 0 0 0 9.17 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.43 0.43 0 0 0 0 0 0 0.43 0 0 0 0 0.43 0.87 0
"929" "spam" 0 0 0.78 0.78 2.555 22 115 0.341 0.682 0 0 0 0 0 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0.78 0 0 0.78 0 0 0 0 0 0 0 0 1.57 0 0 0 0 0 0 0 0 0 0 0 0 0 1.57 2.36
"930" "spam" 0.81 0 1.62 0 4.035 43 113 0 0.121 0 0.121 0 0 0 0.81 0 0 0 0 0.81 0 0.81 0 0 0 0 0 0 0.81 0 0 0 0 0 0 0 0 0 0 0 0 2.43 0 0 0 0 0 0 0 0 0 0 0 0 0 2.43 0.81
"931" "spam" 0.46 0.03 0.31 0.38 6.186 122 2227 0.524 0.36 0.137 0.091 0.006 0 0 0 0 0 0 0 0 0 0.23 0 0 0 0.19 0 0 0.66 0.38 0 0.38 0.46 0 0 0 0 0 0 0.58 0 0.15 0.03 0 0.58 0 0 0.03 0.31 0 1.24 0 0 0 0.66 3.11 1.32
"932" "spam" 0 0 0.87 0.43 3.35 59 134 0.218 1.021 0 0.145 0 0 0 0 0 0 0 0 0.43 0 0 0 0 0 0 0 0 0 0.43 0 0 1.31 0 0 0 0 0.43 0 0 0 0.87 0 0 0 0 0 0.43 0 0.87 0 0 0 0 0.43 4.38 1.31
"933" "spam" 0 0 0 1.23 4.176 41 71 0 0.234 0 0 0 0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 0 0 4.93 3.7
"934" "spam" 0 0 1.58 0 3.538 21 46 0 0.371 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58 0 0 0 0 0 0 0 1.58 0 0 0 0 1.58 3.17 1.58
"935" "spam" 0 0 0 0 2.9 28 87 0 0.559 0 0.139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 3.6
"936" "spam" 0 0 0 0 10.585 124 434 0.061 0.185 0 0.185 0 0 0 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0.32 0 0 0 0 0 40.13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98 0.32
"937" "spam" 0.47 0.47 0 0 2.125 11 102 0 0 0 0.074 0 0.074 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.94 0 0 0.47 0 0 0 0 0.94 0 0 1.42 0 0.47 1.89 0.47
"938" "spam" 0 0 0 0 2.9 28 87 0 0.565 0 0.141 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.91 2.75
"939" "spam" 0.05 0 0.4 0 4.913 95 1312 0.079 0.089 0.009 0.099 0.019 0 0 0.05 0 0 0 0 0 0 0.17 0 0 0 0 0.05 0 0.05 0.05 0.11 0.05 0 0 0 0 0 0 0 0.57 0 0.34 0 0 0.11 0 0 0.05 0 0 0 0 0 0 0.28 1.15 0.92
"940" "spam" 0.05 0 0.4 0 4.924 95 1310 0.079 0.089 0.009 0.099 0.019 0 0 0.05 0 0 0 0 0 0 0.17 0 0 0 0 0.05 0 0.05 0.05 0.11 0.05 0 0 0 0 0 0 0 0.57 0 0.34 0 0 0.11 0 0 0.05 0 0 0 0 0 0 0.28 1.04 0.92
"941" "spam" 0 0 0 0 2.75 10 55 0 0.457 0 0.152 0 0 0 0 0 0 0 0 1.73 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.86 0 0 0 0 0 3.47 1.73
"942" "spam" 0 0 0 0 2.75 10 55 0 0.759 0 0.151 0 0 0 0 0 0 0 0 1.73 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.86 0 0 0 0 0 3.47 1.73
"943" "spam" 0 0 1.9 0 295 1177 1180 0.059 1.008 0 0 0 0 0 0.76 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0.38 0.38 0 0 0 0 0 0 0 0 0 0.38 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0
"944" "spam" 0 0 1.9 0 295 1177 1180 0.059 1.005 0 0 0 0 0 0.76 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0.38 0.38 0 0 0 0 0 0 0 0 0 0.38 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0
"945" "spam" 0 0 1.9 0 589 1177 1178 0.059 1.008 0 0 0 0 0 0.76 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0.38 0.38 0 0 0 0 0 0 0 0 0 0.38 0 1.14 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0
"946" "spam" 0 0 0 0 3.168 15 339 0 0.034 0 0.205 0 0 0 0 0 0 0 0 0 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"947" "spam" 0 0 0 0 2.588 15 277 0 0.034 0 0.204 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"948" "spam" 0.65 0.65 0 0 1.69 11 71 0 0.522 0 0 0 0.104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 0 0 0.65 0 0 0 0 0 0 0 1.31 0 0 0 0 0.65 3.28 0.65
"949" "spam" 0 0 0 0 3.168 15 339 0 0.034 0 0.205 0 0 0 0 0 0 0 0 0 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"950" "spam" 0 0 0 0 2.588 15 277 0 0.034 0 0.204 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"951" "spam" 0 0 0.3 0.6 5.403 139 281 0 0.144 0.096 0.048 0 0 0 2.7 0 0 0 0 0.3 0 0.9 0 0 0 0.3 0 0 0 0 0 0.6 0 0 0 0 0 0 0 0 0 0.3 0.3 0 0 0 0 0 0.6 0.3 0 0 0 0 0.9 2.4 3
"952" "spam" 0 0 0.32 0.32 1.494 10 139 0.166 0 0 0.111 0 0 0 0 0 0 0 0 0 0 0.32 0 0 0 0.32 0 0 0 0 0 0.32 0 0 0 0 0 0 0 0 0 0.64 0.64 0 0.32 0 0 0.64 0 0.32 0 0 0 0 0.32 2.27 3.24
"953" "spam" 0.08 2.22 0.76 0.08 7.497 669 1402 0.118 0.435 0.013 0.065 0 0 0 0.17 0 0 0.08 0.08 0.94 0 0.25 0 0 0 0.17 0 0 0.08 0.08 0 0.08 0.85 0 0 0 0 0 0 0.59 0.17 0.85 1.02 0 0.17 0 0.08 0.08 0.17 0.25 0 0 0 0 0.59 1.62 0.42
"954" "spam" 0 0 1.83 0 12.176 338 621 0 2.077 0.134 0 0.134 0 0 0 0 0 0 0 0 0 2.75 0 0 0 0 0 0 0.91 0 0 0 0 0 0.91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.45 0 0 0 0 0 1.83 0.91
"955" "spam" 0 0 0 0 10.692 65 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06 0 0 0 1.03 0 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 3.09 0 0 0 0 0 1.03 0 1.03 0 0 0 0 1.03 2.06 1.03
"956" "spam" 0 0 0 0 10.692 65 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0 0 1.04 0 0 1.04 0 0 0 0 0 0 0 0 0 0 0 0 3.12 0 0 0 0 0 1.04 0 1.04 0 0 0 0 1.04 2.08 1.04
"957" "spam" 0 0 0 0 10.692 65 139 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06 0 0 0 1.03 0 0 1.03 0 0 0 0 0 0 0 0 0 0 0 0 3.09 0 0 0 0 0 1.03 0 1.03 0 0 0 0 1.03 2.06 1.03
"958" "spam" 0.46 0 0.46 0 2.673 21 139 0 0.74 0 0.148 0 0 0 0 0 0 0 0 1.4 0 1.4 0 0 0 0 0 0 0 0 0 0 0 0.93 0 0 0 0 0 0 0 2.8 0 0 0 0 0 0 0 0 0 0 0 0 1.4 1.86 0.46
"959" "spam" 0 0 0 0 1.676 15 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21 0 0 0 0 0 0 1.21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21 0 0 0 0 1.21 0 0 0 0 1.21 4.87 0
"960" "spam" 0 0 1.31 0 2.195 12 101 0.099 0.198 0 0.198 0 0 0 0 0 0 0 0 0 0 1.97 0 0 0 0.65 0 0 0 0 0 0.65 0 0 0 0 0 0 0 0 0 2.63 0 0 0 0 0 0.65 0 0 0 0 0 0 0.65 1.31 2.63
"961" "spam" 0 0 0 0 8.271 69 885 0.043 0.175 0.35 0.043 0.306 0.087 0 1.32 0 0 0 0 0 10.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.26 0 0 0 0 0 0.26 1.05 0.26
"962" "spam" 0 0 0 3.73 2.095 7 44 0.118 0.355 0.237 0 0 0 0 0 0 0 0 0 0 0 0.74 0 0 0 0 0 0 1.49 0.74 0 0 0.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0.74 0 0 0 0 0.74 4.47 0.74
"963" "spam" 0 0 1.29 0 4.818 25 53 0.208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.29 1.29 5.19
"964" "spam" 0.02 0 0.05 0.1 3.922 489 3271 0.018 0.112 0.018 0.004 0 0 0 0.2 0 0 0 0 0.38 0 0.05 0 0.02 0 0.05 0 0 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0.07 0.17
"965" "spam" 0 0 1.33 0 2.315 12 132 0.118 0.355 0 0 0 0 0 0 0 0 0 0 0.66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.66 0 0 0 0 0 0.66 0 0 0 0 0 0 0 0.66 0.66
"966" "spam" 0 0 1.35 0 2.315 12 132 0.118 0.356 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67 0 0 0 0 0 0.67 0 0 0 0 0 0 0 0.67 0.67
"967" "spam" 0 0 0 0 2.333 14 119 0 0 0 0.335 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 1.07 0 0 0 0 0 1.07 0
"968" "spam" 0 0 0 0 2.353 13 273 0.047 0.142 0.381 0.047 0.333 0.095 0 1.36 0 0 0 0 0 10.38 0.27 0 0 0 0 0 0 0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0 0 0 0 0 0 0.27 1.09 0.27
"969" "spam" 0 0 0 0 2.333 14 119 0 0 0 0.336 0 0 0 0 0 0 0 0 1.61 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 1.07 0 0 0 0 0 1.07 0
"970" "spam" 0 0 0 0 4.33 84 446 0.289 0.52 0.144 0.057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0 0 0.61 1.23 0 1.23 0.76 0 0 0 0 0 0 0 0 0 0.46 0 1.07 0 0 0 0 0 0 0 0 0 0.3 1.84 0.92
"971" "spam" 0 0 0.71 0 4.022 97 543 0.037 1.046 0 0.112 0 0 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0.23 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 1.9 3.81 1.19
"972" "spam" 0 0 0.23 0.71 3.184 38 242 0 0.238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23 0.95 0 0.71 0 0 0 0 0 0 0 0 0 0.23 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0.23 3.8 1.9
"973" "spam" 0 0 0.71 0 4.022 97 543 0.037 1.046 0 0.112 0 0 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 0 0 0 0 0 0.23 0 0.23 0 0 0 0 0 0 0.23 0 0 0 0 0 1.9 3.81 1.19
"974" "spam" 0 0 0.57 1.15 11.735 489 622 0.191 1.147 0.191 0.047 0 0 0 2.31 0 0 0 0 0 0 0.57 0 0 0 0.57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0 0 0 0 0 0 0 0 0 0 0 0 0.28 0.86 2.02
"975" "spam" 0 0 0 4.5 2.15 7 43 0.13 0.391 0.26 0 0 0 0 0 0 0 0 0 0 0 0.9 0 0 0 0 0 0 1.8 0.9 0 0 0.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9 0.9 0 0 0 0 0.9 5.4 0.9
"976" "spam" 0 0 0 3.73 2.15 7 43 0.118 0.355 0.236 0 0 0 0 0 0 0 0 0 0 0 0.74 0 0 0 0 0 0 1.49 0.74 0 0 0.74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0.74 0 0 0 0 0.74 4.47 0.74
"977" "spam" 0.16 0 0 0 5.216 57 1038 0.107 0.134 0.026 0.35 0.673 0.053 0 0.48 0 0 0 0 0.32 2.93 1.95 0 0 0 1.14 0 0 0.32 0 0 0.81 0.16 0 0 0 0 0 0 1.3 0 0.16 0.16 0 0 0 0 0 0.32 0 0 0 0 0 0.48 0.81 1.46
"978" "spam" 0.27 0 0.27 0 2.934 64 578 0.504 0.458 0 0.229 0 0 0 0 0 0 0 0 0.27 0 1.08 0 0 0 0.54 0 0 0.27 0.27 0 0.54 0.27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.27 1.08 0.27
"979" "spam" 0 1.07 0.85 0.21 9.052 58 869 0.271 0.465 0.969 0 0 0 0 0.21 0 0 0 0 0 7.08 0 0 0 0 0 0 0 1.5 0 0 0 1.28 0 0 0 0 0 0 0 0 0.85 0.21 0 0 0 0 0 0 0.21 0 0 0 0 0 0.64 1.71
"980" "spam" 0 0 0.64 0.64 2.511 22 113 0.313 0.522 0 0.104 0 0 0 0 0 0 0 0 0 0 0.64 0 0 0 0 0 0 0 0.64 0 0 0.64 0 0 0 0 0 0 0 0 1.29 0 0 0 0 0 0 0 0.64 0 0 0 0 0.64 1.29 3.22
"981" "spam" 0 0 0 2.73 2.592 32 70 0.171 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.54 0 0 0 0 0 0.54 1.63 0 0 0 0 0.54 4.91 2.18
"982" "spam" 0 0 0 0 2.34 27 103 0.073 0.367 0.073 0.073 0.073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.52 0 0 0 0 0 0 0 0 0 0 0.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 4.16 4.68
"983" "spam" 1.32 0 0.56 0.37 2.548 34 237 0.112 0.31 0 0.084 0 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0.18 0 0 0.75 0 0 0.18 0 0 0 0 0 0 0 0.37 0 0 0.94 0 0 0 0 0 0 0 0 0 0 0 2.08 2.65 0.94
"984" "spam" 0 0 1.07 0 11.066 67 332 0.088 0.265 1.151 0 0 0 0 0.53 0 0 0 0 0 8.06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0 0 0 0 0 0 0 0 0 0 0 0 0 3.22 1.07
"985" "spam" 0 0 1.31 0 4.818 25 53 0.213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 1.31 5.26
"986" "spam" 0 0 0 0 7 35 273 0 0.587 1.468 0 0 0 0 0 0 0 0 0 0 12.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.84 0 0 0 0 0 0 0 0 0 0 0 0 3.36 0
"987" "spam" 0 0 0.68 0 4.281 38 137 0.2 1.706 0 0 0 0 0 0 0 0 0 0 0 0 1.36 0 0 0 0 0 0 0 1.36 0 0 1.36 0 0 0 0 0 0 0 0 0 0 0 0.68 0 0 0.68 0 0.68 0 0 0 0 4.1 2.73 2.05
"988" "spam" 1.16 0 0.38 0 9.266 332 556 0 0.198 0.148 0 0 0 0 0 0 0 0 0 0.38 0 1.93 0 0 0 0 0 0 0.77 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0.38 1.16 0 0 0 0 0.77 2.32 1.16
"989" "spam" 0 0 0.27 0.54 4.6 139 276 0 0.13 0.086 0.043 0 0 0 2.46 0 0 0 0 1.09 0 0.82 0 0 0 0.27 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0 0 0.27 0.27 0 0 0 0 0 0.54 0.27 0 0 0 0 0.82 2.46 2.73
